date,service_period,service_hours,item,season,is_weekend,is_public_holiday,holiday_name,local_event,temperature_c,rainfall_mm,quantity_ordered,quantity_sold,waste_kg
2024-01-08,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,5.8,2.7,31.4,24.7,6.7
2024-01-08,Morning,07:00-11:00,Salmon,Winter,0,0,,none,5.8,2.7,3.5,2.7,0.8
2024-01-08,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,5.8,2.7,13.0,10.8,2.2
2024-01-08,Evening,16:00-23:00,Salmon,Winter,0,0,,none,5.8,2.7,28.3,23.5,4.8
2024-01-08,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,5.8,2.7,6.9,5.3,1.6
2024-01-08,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,5.8,2.7,8.5,6.8,1.7
2024-01-08,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,5.8,2.7,6.1,5.2,0.9
2024-01-09,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,8.2,1.1,12.9,10.8,2.1
2024-01-09,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,8.2,1.1,30.5,24.1,6.4
2024-01-09,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,8.2,1.1,53.7,50.2,3.5
2024-01-09,Morning,07:00-11:00,Milk,Winter,0,0,,none,8.2,1.1,26.8,21.3,5.5
2024-01-09,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,8.2,1.1,24.7,21.8,2.9
2024-01-09,Evening,16:00-23:00,Milk,Winter,0,0,,none,8.2,1.1,16.1,13.8,2.3
2024-01-09,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,8.2,1.1,13.1,10.0,3.1
2024-01-09,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,8.2,1.1,29.0,22.5,6.5
2024-01-09,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,8.2,1.1,33.2,27.2,6.0
2024-01-09,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,8.2,1.1,18.5,14.3,4.2
2024-01-09,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,8.2,1.1,19.3,16.2,3.1
2024-01-09,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,8.2,1.1,18.7,14.7,4.0
2024-01-09,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,8.2,1.1,11.3,9.1,2.2
2024-01-09,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,8.2,1.1,18.1,15.5,2.6
2024-01-09,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,8.2,1.1,32.5,27.5,5.0
2024-01-09,Morning,07:00-11:00,Avocado,Winter,0,0,,none,8.2,1.1,10.3,9.3,1.0
2024-01-09,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,8.2,1.1,18.7,16.0,2.7
2024-01-09,Evening,16:00-23:00,Avocado,Winter,0,0,,none,8.2,1.1,24.3,19.1,5.2
2024-01-09,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,8.2,1.1,10.9,9.3,1.6
2024-01-09,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,8.2,1.1,14.3,12.4,1.9
2024-01-09,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,8.2,1.1,24.4,20.6,3.8
2024-01-09,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,8.2,1.1,5.8,4.8,1.0
2024-01-09,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,8.2,1.1,15.4,13.1,2.3
2024-01-09,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,8.2,1.1,29.8,25.0,4.8
2024-01-09,Morning,07:00-11:00,Salmon,Winter,0,0,,none,8.2,1.1,2.6,1.9,0.7
2024-01-09,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,8.2,1.1,13.7,11.7,2.0
2024-01-09,Evening,16:00-23:00,Salmon,Winter,0,0,,none,8.2,1.1,26.8,21.1,5.7
2024-01-09,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,8.2,1.1,6.7,6.2,0.5
2024-01-09,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,8.2,1.1,9.4,8.2,1.2
2024-01-09,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,8.2,1.1,6.2,5.7,0.5
2024-01-10,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,festival,4.9,1.7,10.4,8.9,1.5
2024-01-10,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,festival,4.9,1.7,51.1,43.6,7.5
2024-01-10,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,festival,4.9,1.7,90.8,79.4,11.4
2024-01-10,Morning,07:00-11:00,Milk,Winter,0,0,,festival,4.9,1.7,43.0,33.6,9.4
2024-01-10,Afternoon,11:00-16:00,Milk,Winter,0,0,,festival,4.9,1.7,45.7,38.6,7.1
2024-01-10,Evening,16:00-23:00,Milk,Winter,0,0,,festival,4.9,1.7,30.4,26.2,4.2
2024-01-10,Morning,07:00-11:00,Tomatoes,Winter,0,0,,festival,4.9,1.7,18.3,15.2,3.1
2024-01-10,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,festival,4.9,1.7,38.5,28.8,9.7
2024-01-10,Evening,16:00-23:00,Tomatoes,Winter,0,0,,festival,4.9,1.7,46.0,40.5,5.5
2024-01-10,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,festival,4.9,1.7,28.1,24.4,3.7
2024-01-10,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,festival,4.9,1.7,43.7,33.9,9.8
2024-01-10,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,festival,4.9,1.7,22.9,18.0,4.9
2024-01-10,Morning,07:00-11:00,Lettuce,Winter,0,0,,festival,4.9,1.7,17.2,13.8,3.4
2024-01-10,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,festival,4.9,1.7,32.0,23.6,8.4
2024-01-10,Evening,16:00-23:00,Lettuce,Winter,0,0,,festival,4.9,1.7,42.2,34.1,8.1
2024-01-10,Morning,07:00-11:00,Avocado,Winter,0,0,,festival,4.9,1.7,17.7,15.4,2.3
2024-01-10,Afternoon,11:00-16:00,Avocado,Winter,0,0,,festival,4.9,1.7,27.1,23.3,3.8
2024-01-10,Evening,16:00-23:00,Avocado,Winter,0,0,,festival,4.9,1.7,34.3,29.3,5.0
2024-01-10,Morning,07:00-11:00,Strawberries,Winter,0,0,,festival,4.9,1.7,14.9,12.6,2.3
2024-01-10,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,festival,4.9,1.7,23.3,20.5,2.8
2024-01-10,Evening,16:00-23:00,Strawberries,Winter,0,0,,festival,4.9,1.7,28.0,23.2,4.8
2024-01-10,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,festival,4.9,1.7,4.5,3.6,0.9
2024-01-10,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,festival,4.9,1.7,20.0,16.0,4.0
2024-01-10,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,festival,4.9,1.7,46.3,33.0,13.3
2024-01-10,Morning,07:00-11:00,Salmon,Winter,0,0,,festival,4.9,1.7,3.8,3.3,0.5
2024-01-10,Afternoon,11:00-16:00,Salmon,Winter,0,0,,festival,4.9,1.7,18.5,15.1,3.4
2024-01-10,Evening,16:00-23:00,Salmon,Winter,0,0,,festival,4.9,1.7,37.4,30.2,7.2
2024-01-10,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,festival,4.9,1.7,11.2,9.4,1.8
2024-01-10,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,festival,4.9,1.7,14.1,11.6,2.5
2024-01-10,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,festival,4.9,1.7,9.5,7.9,1.6
2024-01-11,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,holiday,8.1,1.7,6.4,4.6,1.8
2024-01-11,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,holiday,8.1,1.7,21.4,17.9,3.5
2024-01-11,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,holiday,8.1,1.7,53.8,41.6,12.2
2024-01-11,Morning,07:00-11:00,Milk,Winter,0,0,,holiday,8.1,1.7,18.2,16.2,2.0
2024-01-11,Afternoon,11:00-16:00,Milk,Winter,0,0,,holiday,8.1,1.7,19.9,17.7,2.2
2024-01-11,Evening,16:00-23:00,Milk,Winter,0,0,,holiday,8.1,1.7,11.7,10.5,1.2
2024-01-11,Morning,07:00-11:00,Tomatoes,Winter,0,0,,holiday,8.1,1.7,8.9,7.8,1.1
2024-01-11,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,holiday,8.1,1.7,17.7,15.1,2.6
2024-01-11,Evening,16:00-23:00,Tomatoes,Winter,0,0,,holiday,8.1,1.7,21.8,18.7,3.1
2024-01-11,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,holiday,8.1,1.7,15.0,11.8,3.2
2024-01-11,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,holiday,8.1,1.7,20.1,14.5,5.6
2024-01-11,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,holiday,8.1,1.7,11.8,9.6,2.2
2024-01-11,Morning,07:00-11:00,Lettuce,Winter,0,0,,holiday,8.1,1.7,11.4,8.6,2.8
2024-01-11,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,holiday,8.1,1.7,13.9,11.7,2.2
2024-01-11,Evening,16:00-23:00,Lettuce,Winter,0,0,,holiday,8.1,1.7,23.9,20.2,3.7
2024-01-11,Morning,07:00-11:00,Avocado,Winter,0,0,,holiday,8.1,1.7,6.3,5.5,0.8
2024-01-11,Afternoon,11:00-16:00,Avocado,Winter,0,0,,holiday,8.1,1.7,15.6,12.4,3.2
2024-01-11,Evening,16:00-23:00,Avocado,Winter,0,0,,holiday,8.1,1.7,14.2,11.5,2.7
2024-01-11,Morning,07:00-11:00,Strawberries,Winter,0,0,,holiday,8.1,1.7,4.7,3.8,0.9
2024-01-11,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,holiday,8.1,1.7,11.8,10.2,1.6
2024-01-11,Evening,16:00-23:00,Strawberries,Winter,0,0,,holiday,8.1,1.7,15.5,14.2,1.3
2024-01-11,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,holiday,8.1,1.7,4.2,3.3,0.9
2024-01-11,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,holiday,8.1,1.7,10.7,8.2,2.5
2024-01-11,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,holiday,8.1,1.7,21.7,17.7,4.0
2024-01-11,Morning,07:00-11:00,Salmon,Winter,0,0,,holiday,8.1,1.7,2.6,2.1,0.5
2024-01-11,Afternoon,11:00-16:00,Salmon,Winter,0,0,,holiday,8.1,1.7,8.5,6.6,1.9
2024-01-11,Evening,16:00-23:00,Salmon,Winter,0,0,,holiday,8.1,1.7,15.9,14.9,1.0
2024-01-11,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,holiday,8.1,1.7,6.8,5.1,1.7
2024-01-11,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,holiday,8.1,1.7,5.7,4.3,1.4
2024-01-11,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,holiday,8.1,1.7,4.2,3.4,0.8
2024-01-12,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,0.3,0.0,2.2,1.7,0.5
2024-01-12,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,0.3,0.0,30.3,22.0,8.3
2024-01-12,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,0.3,0.0,65.2,50.1,15.1
2024-01-12,Morning,07:00-11:00,Milk,Winter,0,0,,none,0.3,0.0,22.8,17.9,4.9
2024-01-12,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,0.3,0.0,26.9,23.7,3.2
2024-01-12,Evening,16:00-23:00,Milk,Winter,0,0,,none,0.3,0.0,17.3,15.9,1.4
2024-01-12,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,0.3,0.0,13.8,10.9,2.9
2024-01-12,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,0.3,0.0,27.0,21.9,5.1
2024-01-12,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,0.3,0.0,31.9,27.7,4.2
2024-01-12,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,0.3,0.0,20.3,16.3,4.0
2024-01-12,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,0.3,0.0,20.1,18.4,1.7
2024-01-12,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,0.3,0.0,11.3,10.1,1.2
2024-01-12,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,0.3,0.0,12.0,9.2,2.8
2024-01-12,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,0.3,0.0,20.3,14.6,5.7
2024-01-12,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,0.3,0.0,25.7,18.4,7.3
2024-01-12,Morning,07:00-11:00,Avocado,Winter,0,0,,none,0.3,0.0,10.9,9.2,1.7
2024-01-12,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,0.3,0.0,14.9,12.6,2.3
2024-01-12,Evening,16:00-23:00,Avocado,Winter,0,0,,none,0.3,0.0,21.5,16.4,5.1
2024-01-12,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,0.3,0.0,8.0,6.3,1.7
2024-01-12,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,0.3,0.0,15.9,14.0,1.9
2024-01-12,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,0.3,0.0,18.9,15.8,3.1
2024-01-12,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,0.3,0.0,2.4,2.1,0.3
2024-01-12,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,0.3,0.0,15.3,11.7,3.6
2024-01-12,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,0.3,0.0,27.5,25.4,2.1
2024-01-12,Morning,07:00-11:00,Salmon,Winter,0,0,,none,0.3,0.0,5.4,4.3,1.1
2024-01-12,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,0.3,0.0,10.2,9.3,0.9
2024-01-12,Evening,16:00-23:00,Salmon,Winter,0,0,,none,0.3,0.0,23.7,18.6,5.1
2024-01-12,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,0.3,0.0,6.2,5.3,0.9
2024-01-12,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,0.3,0.0,8.3,6.3,2.0
2024-01-12,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,0.3,0.0,6.4,5.3,1.1
2024-01-13,Morning,07:00-11:00,Chicken Breast,Winter,1,0,,none,1.2,0.0,11.7,10.0,1.7
2024-01-13,Afternoon,11:00-16:00,Chicken Breast,Winter,1,0,,none,1.2,0.0,41.7,33.1,8.6
2024-01-13,Evening,16:00-23:00,Chicken Breast,Winter,1,0,,none,1.2,0.0,80.5,73.6,6.9
2024-01-13,Morning,07:00-11:00,Milk,Winter,1,0,,none,1.2,0.0,33.4,27.2,6.2
2024-01-13,Afternoon,11:00-16:00,Milk,Winter,1,0,,none,1.2,0.0,33.3,29.9,3.4
2024-01-13,Evening,16:00-23:00,Milk,Winter,1,0,,none,1.2,0.0,26.4,23.5,2.9
2024-01-13,Morning,07:00-11:00,Tomatoes,Winter,1,0,,none,1.2,0.0,15.5,14.1,1.4
2024-01-13,Afternoon,11:00-16:00,Tomatoes,Winter,1,0,,none,1.2,0.0,34.5,28.2,6.3
2024-01-13,Evening,16:00-23:00,Tomatoes,Winter,1,0,,none,1.2,0.0,43.0,32.7,10.3
2024-01-13,Morning,07:00-11:00,Greek Yogurt,Winter,1,0,,none,1.2,0.0,28.6,22.1,6.5
2024-01-13,Afternoon,11:00-16:00,Greek Yogurt,Winter,1,0,,none,1.2,0.0,28.7,25.6,3.1
2024-01-13,Evening,16:00-23:00,Greek Yogurt,Winter,1,0,,none,1.2,0.0,15.4,11.8,3.6
2024-01-13,Morning,07:00-11:00,Lettuce,Winter,1,0,,none,1.2,0.0,13.7,10.7,3.0
2024-01-13,Afternoon,11:00-16:00,Lettuce,Winter,1,0,,none,1.2,0.0,24.3,18.5,5.8
2024-01-13,Evening,16:00-23:00,Lettuce,Winter,1,0,,none,1.2,0.0,33.8,29.0,4.8
2024-01-13,Morning,07:00-11:00,Avocado,Winter,1,0,,none,1.2,0.0,16.9,14.8,2.1
2024-01-13,Afternoon,11:00-16:00,Avocado,Winter,1,0,,none,1.2,0.0,22.8,18.7,4.1
2024-01-13,Evening,16:00-23:00,Avocado,Winter,1,0,,none,1.2,0.0,28.0,23.3,4.7
2024-01-13,Morning,07:00-11:00,Strawberries,Winter,1,0,,none,1.2,0.0,11.0,8.0,3.0
2024-01-13,Afternoon,11:00-16:00,Strawberries,Winter,1,0,,none,1.2,0.0,25.7,20.8,4.9
2024-01-13,Evening,16:00-23:00,Strawberries,Winter,1,0,,none,1.2,0.0,25.1,21.5,3.6
2024-01-13,Morning,07:00-11:00,Fresh Pasta,Winter,1,0,,none,1.2,0.0,2.6,2.0,0.6
2024-01-13,Afternoon,11:00-16:00,Fresh Pasta,Winter,1,0,,none,1.2,0.0,17.6,15.1,2.5
2024-01-13,Evening,16:00-23:00,Fresh Pasta,Winter,1,0,,none,1.2,0.0,37.5,31.6,5.9
2024-01-13,Morning,07:00-11:00,Salmon,Winter,1,0,,none,1.2,0.0,2.2,1.8,0.4
2024-01-13,Afternoon,11:00-16:00,Salmon,Winter,1,0,,none,1.2,0.0,16.3,12.1,4.2
2024-01-13,Evening,16:00-23:00,Salmon,Winter,1,0,,none,1.2,0.0,30.9,22.2,8.7
2024-01-13,Morning,07:00-11:00,Fresh Herbs,Winter,1,0,,none,1.2,0.0,11.3,9.1,2.2
2024-01-13,Afternoon,11:00-16:00,Fresh Herbs,Winter,1,0,,none,1.2,0.0,11.1,8.5,2.6
2024-01-13,Evening,16:00-23:00,Fresh Herbs,Winter,1,0,,none,1.2,0.0,7.1,5.6,1.5
2024-01-14,Morning,07:00-11:00,Chicken Breast,Winter,1,0,,none,10.1,0.4,16.3,13.6,2.7
2024-01-14,Afternoon,11:00-16:00,Chicken Breast,Winter,1,0,,none,10.1,0.4,44.0,37.0,7.0
2024-01-14,Evening,16:00-23:00,Chicken Breast,Winter,1,0,,none,10.1,0.4,90.9,76.7,14.2
2024-01-14,Morning,07:00-11:00,Milk,Winter,1,0,,none,10.1,0.4,28.6,22.0,6.6
2024-01-14,Afternoon,11:00-16:00,Milk,Winter,1,0,,none,10.1,0.4,36.1,29.5,6.6
2024-01-14,Evening,16:00-23:00,Milk,Winter,1,0,,none,10.1,0.4,28.2,24.1,4.1
2024-01-14,Morning,07:00-11:00,Tomatoes,Winter,1,0,,none,10.1,0.4,17.1,15.4,1.7
2024-01-14,Afternoon,11:00-16:00,Tomatoes,Winter,1,0,,none,10.1,0.4,29.2,27.0,2.2
2024-01-14,Evening,16:00-23:00,Tomatoes,Winter,1,0,,none,10.1,0.4,48.5,40.7,7.8
2024-01-14,Morning,07:00-11:00,Greek Yogurt,Winter,1,0,,none,10.1,0.4,28.5,22.6,5.9
2024-01-14,Afternoon,11:00-16:00,Greek Yogurt,Winter,1,0,,none,10.1,0.4,34.9,26.2,8.7
2024-01-14,Evening,16:00-23:00,Greek Yogurt,Winter,1,0,,none,10.1,0.4,27.9,23.6,4.3
2024-01-14,Morning,07:00-11:00,Lettuce,Winter,1,0,,none,10.1,0.4,19.1,16.6,2.5
2024-01-14,Afternoon,11:00-16:00,Lettuce,Winter,1,0,,none,10.1,0.4,28.8,23.8,5.0
2024-01-14,Evening,16:00-23:00,Lettuce,Winter,1,0,,none,10.1,0.4,37.3,28.1,9.2
2024-01-14,Morning,07:00-11:00,Avocado,Winter,1,0,,none,10.1,0.4,9.7,7.6,2.1
2024-01-14,Afternoon,11:00-16:00,Avocado,Winter,1,0,,none,10.1,0.4,28.0,23.5,4.5
2024-01-14,Evening,16:00-23:00,Avocado,Winter,1,0,,none,10.1,0.4,34.9,27.0,7.9
2024-01-14,Morning,07:00-11:00,Strawberries,Winter,1,0,,none,10.1,0.4,10.8,9.2,1.6
2024-01-14,Afternoon,11:00-16:00,Strawberries,Winter,1,0,,none,10.1,0.4,22.9,19.1,3.8
2024-01-14,Evening,16:00-23:00,Strawberries,Winter,1,0,,none,10.1,0.4,29.5,24.5,5.0
2024-01-14,Morning,07:00-11:00,Fresh Pasta,Winter,1,0,,none,10.1,0.4,3.5,2.6,0.9
2024-01-14,Afternoon,11:00-16:00,Fresh Pasta,Winter,1,0,,none,10.1,0.4,23.1,18.4,4.7
2024-01-14,Evening,16:00-23:00,Fresh Pasta,Winter,1,0,,none,10.1,0.4,41.2,37.3,3.9
2024-01-14,Morning,07:00-11:00,Salmon,Winter,1,0,,none,10.1,0.4,2.2,1.9,0.3
2024-01-14,Afternoon,11:00-16:00,Salmon,Winter,1,0,,none,10.1,0.4,15.5,13.3,2.2
2024-01-14,Evening,16:00-23:00,Salmon,Winter,1,0,,none,10.1,0.4,33.2,27.5,5.7
2024-01-14,Morning,07:00-11:00,Fresh Herbs,Winter,1,0,,none,10.1,0.4,10.0,8.5,1.5
2024-01-14,Afternoon,11:00-16:00,Fresh Herbs,Winter,1,0,,none,10.1,0.4,12.3,10.1,2.2
2024-01-14,Evening,16:00-23:00,Fresh Herbs,Winter,1,0,,none,10.1,0.4,5.5,4.8,0.7
2024-01-15,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,concert,5.3,0.1,9.6,8.4,1.2
2024-01-15,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,concert,5.3,0.1,48.2,40.7,7.5
2024-01-15,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,concert,5.3,0.1,85.3,70.5,14.8
2024-01-15,Morning,07:00-11:00,Milk,Winter,0,0,,concert,5.3,0.1,38.6,32.1,6.5
2024-01-15,Afternoon,11:00-16:00,Milk,Winter,0,0,,concert,5.3,0.1,41.9,35.5,6.4
2024-01-15,Evening,16:00-23:00,Milk,Winter,0,0,,concert,5.3,0.1,28.9,25.4,3.5
2024-01-15,Morning,07:00-11:00,Tomatoes,Winter,0,0,,concert,5.3,0.1,17.5,12.7,4.8
2024-01-15,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,concert,5.3,0.1,35.0,26.0,9.0
2024-01-15,Evening,16:00-23:00,Tomatoes,Winter,0,0,,concert,5.3,0.1,52.1,44.0,8.1
2024-01-15,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,concert,5.3,0.1,29.2,24.4,4.8
2024-01-15,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,concert,5.3,0.1,35.3,28.0,7.3
2024-01-15,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,concert,5.3,0.1,23.1,20.3,2.8
2024-01-15,Morning,07:00-11:00,Lettuce,Winter,0,0,,concert,5.3,0.1,18.5,15.8,2.7
2024-01-15,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,concert,5.3,0.1,31.9,22.8,9.1
2024-01-15,Evening,16:00-23:00,Lettuce,Winter,0,0,,concert,5.3,0.1,38.6,29.4,9.2
2024-01-15,Morning,07:00-11:00,Avocado,Winter,0,0,,concert,5.3,0.1,14.9,12.6,2.3
2024-01-15,Afternoon,11:00-16:00,Avocado,Winter,0,0,,concert,5.3,0.1,27.9,21.5,6.4
2024-01-15,Evening,16:00-23:00,Avocado,Winter,0,0,,concert,5.3,0.1,37.2,30.7,6.5
2024-01-15,Morning,07:00-11:00,Strawberries,Winter,0,0,,concert,5.3,0.1,11.1,8.7,2.4
2024-01-15,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,concert,5.3,0.1,23.2,17.5,5.7
2024-01-15,Evening,16:00-23:00,Strawberries,Winter,0,0,,concert,5.3,0.1,29.9,24.6,5.3
2024-01-15,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,concert,5.3,0.1,7.1,5.9,1.2
2024-01-15,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,concert,5.3,0.1,19.0,15.8,3.2
2024-01-15,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,concert,5.3,0.1,44.4,35.7,8.7
2024-01-15,Morning,07:00-11:00,Salmon,Winter,0,0,,concert,5.3,0.1,5.1,4.5,0.6
2024-01-15,Afternoon,11:00-16:00,Salmon,Winter,0,0,,concert,5.3,0.1,13.3,11.3,2.0
2024-01-15,Evening,16:00-23:00,Salmon,Winter,0,0,,concert,5.3,0.1,36.7,30.1,6.6
2024-01-15,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,concert,5.3,0.1,11.4,9.6,1.8
2024-01-15,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,concert,5.3,0.1,14.5,11.8,2.7
2024-01-15,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,concert,5.3,0.1,8.0,7.3,0.7
2024-01-16,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,7.5,0.0,4.8,3.8,1.0
2024-01-16,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,7.5,0.0,32.3,26.5,5.8
2024-01-16,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,7.5,0.0,65.7,56.4,9.3
2024-01-16,Morning,07:00-11:00,Milk,Winter,0,0,,none,7.5,0.0,31.6,24.3,7.3
2024-01-16,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,7.5,0.0,25.7,22.7,3.0
2024-01-16,Evening,16:00-23:00,Milk,Winter,0,0,,none,7.5,0.0,18.0,15.5,2.5
2024-01-16,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,7.5,0.0,12.6,9.9,2.7
2024-01-16,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,7.5,0.0,28.2,21.8,6.4
2024-01-16,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,7.5,0.0,31.9,28.5,3.4
2024-01-16,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,7.5,0.0,26.0,20.5,5.5
2024-01-16,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,7.5,0.0,23.2,18.9,4.3
2024-01-16,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,7.5,0.0,15.9,12.7,3.2
2024-01-16,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,7.5,0.0,9.3,7.1,2.2
2024-01-16,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,7.5,0.0,20.7,16.1,4.6
2024-01-16,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,7.5,0.0,26.7,21.5,5.2
2024-01-16,Morning,07:00-11:00,Avocado,Winter,0,0,,none,7.5,0.0,11.0,8.5,2.5
2024-01-16,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,7.5,0.0,19.3,15.4,3.9
2024-01-16,Evening,16:00-23:00,Avocado,Winter,0,0,,none,7.5,0.0,23.7,21.3,2.4
2024-01-16,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,7.5,0.0,10.8,9.0,1.8
2024-01-16,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,7.5,0.0,21.4,17.3,4.1
2024-01-16,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,7.5,0.0,20.6,17.7,2.9
2024-01-16,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,7.5,0.0,6.2,5.4,0.8
2024-01-16,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,7.5,0.0,15.8,12.5,3.3
